4.561212	0.000032
4.571919	0.000031
4.582626	0.000030
4.593333	0.000029
4.604040	0.000028
4.614747	0.000027
4.625455	0.000026
4.636162	0.000025
4.646869	0.000024
4.657576	0.000023
4.668283	0.000023
4.678990	0.000022
4.689697	0.000021
4.700404	0.000020
4.711111	0.000019
4.721818	0.000019
4.732525	0.000018
4.743232	0.000017
4.753939	0.000017
4.764646	0.000016
4.775354	0.000015
4.786061	0.000015
4.796768	0.000014
4.807475	0.000014
4.818182	0.000013
4.828889	0.000013
4.839596	0.000012
4.850303	0.000012
4.861010	0.000011
4.871717	0.000011
4.882424	0.000010
4.893131	0.000010
4.903838	0.000009
4.914545	0.000009
4.925253	0.000008
4.935960	0.000008
4.946667	0.000008
4.957374	0.000007
4.968081	0.000007
4.978788	0.000007
4.989495	0.000006
5.000202	0.000006
5.010909	0.000006
5.021616	0.000005
5.032323	0.000005
5.043030	0.000005
5.053737	0.000005
5.064444	0.000004
5.075152	0.000004
5.085859	0.000004
5.096566	0.000003
5.107273	0.000003
5.117980	0.000003
5.128687	0.000003
5.139394	0.000003
5.150101	0.000002
5.160808	0.000002
5.171515	0.000002
5.182222	0.000002
5.192929	0.000002
5.203636	0.000001
5.214343	0.000001
5.225051	0.000001
5.235758	0.000001
5.246465	0.000001
5.257172	0.000001
5.267879	0.000000
5.278586	0.000000
5.289293	0.000000
5.300000	0.000000
5.310707	0.000000
5.321414	0.000000
5.332121	0.000000
5.342828	0.000000
